id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
805200366254239969,Rental unit in Vienna · ★4.89 · Studio · 1.5 baths,365561660,Illia,,Favoriten,48.18456,16.38017,Entire home/apt,63,2,46,2023-09-04,6.13,120,68,46,
805203969000407281,Rental unit in Vienna · ★4.89 · Studio · 1.5 baths,365561660,Illia,,Favoriten,48.182523520503366,16.381743652354647,Entire home/apt,63,2,62,2023-09-05,8.34,120,36,62,
805207191137195024,Rental unit in Vienna · ★4.93 · Studio · 1.5 baths,365561660,Illia,,Favoriten,48.18268681719179,16.380168900301694,Entire home/apt,56,2,54,2023-09-03,7.04,120,60,54,
806539873088384328,Rental unit in Vienna · ★5.0 · 1 bedroom · 4 beds · 1 bath,15727093,Scerstine,,Alsergrund,48.21742,16.36429,Entire home/apt,124,3,22,2023-09-04,3.57,1,247,22,
814395331764701425,Rental unit in Vienna · ★3.67 · 1 bedroom · 2 beds · 1 bath,5573694,Magdalena,,Rudolfsheim-Fnfhaus,48.1905584,16.3314346,Entire home/apt,155,1,3,2023-04-23,0.48,1,360,3,
814467635208335040,Rental unit in Vienna · ★5.0 · 1 bedroom · 2 beds · 1 bath,150628787,Victoria,,Neubau,48.20517217213365,16.349995523723592,Entire home/apt,145,1,7,2023-08-27,1.37,2,331,7,
806901708366183192,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,13842963,Florian,,Alsergrund,48.225877825470384,16.355385126983656,Entire home/apt,56,4,1,2023-02-19,0.15,1,39,1,
814527000424066315,Rental unit in Vienna · ★4.60 · 5 bedrooms · 7 beds · 2 baths,243860957,Enis,,Favoriten,48.17771640000001,16.3797716,Entire home/apt,251,2,10,2023-08-01,1.80,2,291,10,
806955209816161362,Rental unit in Vienna · ★4.32 · Studio · 1 bed · 1 bath,280891183,Kai,,Favoriten,48.17508153854981,16.355278082191944,Entire home/apt,43,1,19,2023-08-21,2.69,23,171,19,
807227662412072654,Serviced apartment in Vienna · 1 bedroom · 2 beds · 1.5 baths,473779995,Merlinda,,Meidling,48.17664227821541,16.327208916549782,Entire home/apt,111,2,2,2023-08-22,2,56,30,2,
814586844114195732,Rental unit in Vienna · ★4.88 · 1 bedroom · 2 beds · 1 bath,498407523,Sandra,,Josefstadt,48.21444939241343,16.34421237381578,Entire home/apt,106,2,8,2023-06-30,1.18,1,180,8,
807334575975203115,Rental unit in Vienna · ★4.74 · 1 bedroom · 2 beds · 1 bath,59281564,Liya,,Favoriten,48.171959471585964,16.381973320627434,Entire home/apt,66,1,47,2023-08-21,6.10,5,311,47,
807368695303401979,Rental unit in Vienna · ★4.91 · 1 bedroom · 3 beds · 1 bath,496808880,Artem,,Leopoldstadt,48.22147578128157,16.38786793355724,Entire home/apt,81,1,76,2023-08-19,9.91,4,337,76,
814662354277478737,Rental unit in Vienna · 1 bedroom · 1 bed · 1 shared bath,496052458,Khurshed,,Landstra§e,48.18901138351588,16.387612514140375,Private room,15,10,2,2023-07-04,0.31,43,45,2,
807379347965178983,Rental unit in Vienna · ★4.89 · 1 bedroom · 3 beds · 1 bath,496808880,Artem,,Leopoldstadt,48.22146105569656,16.387920322381785,Entire home/apt,89,1,83,2023-08-17,10.83,4,325,83,
807633719723058868,Rental unit in Vienna · ★4.65 · 2 bedrooms · 3 beds · 1 bath,62109842,Christian,,Whring,48.2256289,16.332618,Entire home/apt,60,1,23,2023-08-12,3.61,1,233,23,
814665219520179274,Rental unit in Vienna · 3 bedrooms · 3 beds · 1 bath,489835105,Roschel,,Brigittenau,48.23771,16.36644,Entire home/apt,201,1,2,2023-03-31,0.28,10,243,2,
814718795644878890,Rental unit in Vienna · 3 bedrooms · 3 beds · 1 bath,489835105,Roschel,,Brigittenau,48.23771,16.36644,Entire home/apt,237,1,0,,,10,223,0,
814731762731271354,Rental unit in Vienna · 3 bedrooms · 3 beds · 1 bath,489835105,Roschel,,Brigittenau,48.23771,16.36644,Entire home/apt,223,1,1,2023-05-28,0.29,10,240,1,
807715341794426712,Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 baths,17226833,Christina,,Mariahilf,48.19328091855218,16.353509857524596,Entire home/apt,110,4,1,2023-07-12,0.51,2,358,1,
807888859364304240,Rental unit in Vienna · 1 bedroom · 1 bed · 1.5 baths,496917260,Majde,,Brigittenau,48.23682714692434,16.381896465415448,Entire home/apt,73,1,2,2023-08-10,0.30,19,356,2,
814740410531357228,Rental unit in Vienna · ★5.0 · 3 bedrooms · 3 beds · 1 bath,489835105,Roschel,,Brigittenau,48.23771,16.36644,Entire home/apt,216,1,3,2023-06-05,0.50,10,220,3,
814756591921026857,Rental unit in Vienna · 3 bedrooms · 3 beds · 1 bath,489835105,Roschel,,Brigittenau,48.23771,16.36644,Entire home/apt,257,1,1,2023-02-05,0.14,10,249,1,
814785290974917992,Rental unit in Vienna · 3 bedrooms · 1 bed · 1 bath,489835105,Roschel,,Brigittenau,48.23771,16.36644,Entire home/apt,195,1,0,,,10,249,0,
814792798073640001,Rental unit in Vienna · ★3.80 · 3 bedrooms · 3 beds · 1 bath,489835105,Roschel,,Brigittenau,48.23771,16.36644,Entire home/apt,260,1,5,2023-07-28,0.79,10,251,5,
807895934916085306,Rental unit in Vienna · 3 bedrooms · 5 beds · 1 bath,496917260,Majde,,Brigittenau,48.23814158774987,16.38193966146172,Entire home/apt,127,1,2,2023-04-10,0.29,19,353,2,
808037266108546299,Rental unit in Vienna · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,62123257,Rodan,,Floridsdorf,48.264699747955156,16.419833383023573,Private room,25,1,24,2023-09-01,6.61,1,288,24,
814800097960803622,Rental unit in Vienna · 3 bedrooms · 3 beds · 1 bath,489835105,Roschel,,Brigittenau,48.23771,16.36644,Entire home/apt,242,1,2,2023-05-29,0.32,10,243,2,
814814224414875282,Rental unit in Vienna · 3 bedrooms · 3 beds · 1 bath,489835105,Roschel,,Brigittenau,48.23771,16.36644,Entire home/apt,198,1,1,2023-02-26,0.15,10,232,1,
814900272238505730,Rental unit in Vienna · 3 bedrooms · 2 beds · 1 bath,489835105,Roschel,,Brigittenau,48.23771,16.36644,Entire home/apt,190,1,0,,,10,249,0,
808355718115025916,Rental unit in Vienna · ★5.0 · 2 bedrooms · 4 beds · 1.5 baths,8035653,Pascal,,Penzing,48.188360420719754,16.30832285941298,Entire home/apt,80,3,5,2023-08-20,0.97,1,6,5,
814917603459349812,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,259425718,Ceren,,Leopoldstadt,48.21824428880099,16.388076027439727,Entire home/apt,82,2,0,,,1,33,0,
814964720577830568,Rental unit in Vienna · ★4.86 · 2 bedrooms · 4 beds · 2.5 baths,60078418,Saif,,Donaustadt,48.23971740595682,16.431968472898006,Entire home/apt,120,1,14,2023-08-17,2.09,6,272,14,
808375433011243023,Rental unit in Vienna · ★4.92 · 2 bedrooms · 5 beds · 1 bath,497029819,Florian Jens,,Innere Stadt,48.209785330930664,16.36928994887573,Entire home/apt,202,1,13,2023-08-25,2.44,6,297,13,
814985056006646427,Rental unit in Vienna · ★4.77 · 2 bedrooms · 3 beds · 1.5 baths,35906770,Natasa,,Mariahilf,48.19540375876137,16.341398465737917,Entire home/apt,112,1,22,2023-08-28,3.40,1,174,22,
815009832595172473,Rental unit in Vienna · ★4.09 · 1 bedroom · 1 bed · 1 shared bath,496052458,Khurshed,,Penzing,48.19525480370069,16.31181646832213,Private room,13,1,23,2023-08-17,3.24,43,41,23,
808390016600006007,Rental unit in Vienna · ★4.35 · Studio · 2 beds · 1.5 baths,97275819,Raphael,,Ottakring,48.21153608627729,16.33790447027315,Entire home/apt,68,1,34,2023-08-24,4.51,33,359,34,
808401402891886051,Rental unit in Vienna · ★4.71 · 1 bedroom · 4 beds · 1 bath,497029819,Florian Jens,,Innere Stadt,48.210429673617014,16.37142333938522,Entire home/apt,166,1,17,2023-08-30,3.54,6,304,17,
808407983562874330,Rental unit in Vienna · ★4.92 · 3 bedrooms · 6 beds · 1 bath,497029819,Florian Jens,,Innere Stadt,48.21129853295776,16.369387852234524,Entire home/apt,264,1,26,2023-09-02,4.24,6,247,26,
815069095817371196,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,158266673,Rob,,Rudolfsheim-Fnfhaus,48.20165901000922,16.329529683018883,Entire home/apt,40,30,0,,,1,9,0,
808427294361195740,Rental unit in Vienna · ★4.93 · 1 bedroom · 4 beds · 1 bath,497029819,Florian Jens,,Innere Stadt,48.20992334734556,16.370818533236957,Entire home/apt,174,1,15,2023-08-28,3.08,6,182,15,
815073916014458585,Vacation home in Vienna · 2 bedrooms · 5 beds · 1.5 baths,498509710,Gyunay,,Rudolfsheim-Fnfhaus,48.19988000000001,16.327984373016346,Entire home/apt,170,2,1,2023-04-09,0.20,1,220,1,
808432418775599292,Rental unit in Vienna · ★5.0 · 2 bedrooms · 6 beds · 1 bath,497029819,Florian Jens,,Innere Stadt,48.21159626799006,16.370938780528416,Entire home/apt,221,1,15,2023-09-06,3.33,6,235,15,
808438790409565167,Rental unit in Vienna · ★4.81 · 1 bedroom · 3 beds · 1 bath,497029819,Florian Jens,,Innere Stadt,48.21119127325205,16.371173708805845,Entire home/apt,179,1,21,2023-08-26,3.09,6,292,21,
808445621805257430,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,121828350,Florian,,Neubau,48.200526,16.3449208,Entire home/apt,70,10,0,,,1,306,0,
815144212666040479,Home in Vienna · ★5.0 · 2 bedrooms · 3 beds · 1 bath,498531228,Mariya,,Donaustadt,48.2256537,16.4418027,Entire home/apt,103,3,3,2023-08-14,1.88,1,205,3,
815149958177597857,Home in Vienna · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,498533115,Martin,,Hietzing,48.16263323457068,16.26088391766173,Entire home/apt,58,1,19,2023-09-03,3.35,1,281,19,
815178887516481277,Rental unit in Vienna · ★3.57 · 1 bedroom · 2 beds · 1 bath,88128342,Adam,,Margareten,48.18303783001009,16.36187558206198,Entire home/apt,68,1,7,2023-04-16,1.05,59,282,7,
808472133251861316,Rental unit in Vienna · ★4.98 · 2 bedrooms · 3 beds · 1.5 baths,367491211,Valbona,,Wieden,48.19806099599892,16.36306105142944,Entire home/apt,162,2,47,2023-09-02,7.54,5,158,47,
815180584059562467,Rental unit in Vienna · ★4.80 · 1 bedroom · 1 bed · 1 bath,488501468,Vladyslav,,Donaustadt,48.24941687397769,16.439305837168327,Entire home/apt,60,1,5,2023-07-26,1.03,2,221,5,
815226196875214027,Condo in Vienna · ★4.65 · 1 bedroom · 2 beds · 1 bath,48789781,Tom,,Favoriten,48.180657986549,16.366656142810573,Entire home/apt,50,3,34,2023-09-04,5.26,3,304,34,
808482752245940711,Rental unit in Vienna · ★3.63 · 1 bedroom · 2 beds · 1 bath,496917260,Majde,,Brigittenau,48.23763,16.38366,Entire home/apt,67,1,8,2023-08-18,1.05,19,339,8,
808505582890246413,Rental unit in Vienna · 1 bedroom · 1 bed · 1 bath,6207455,Julia,,Neubau,48.200807510288804,16.34610816759588,Entire home/apt,100,5,0,,,1,354,0,
815322560723310808,Guesthouse in Vienna · 1 bedroom · 1 bed · 1 shared bath,498284615,Karl,,Donaustadt,48.22196798418331,16.471871661376948,Private room,60,1,1,2023-04-17,0.21,10,357,1,
815333132240694423,Guesthouse in Vienna · 1 bedroom · 1 bed · 1 shared bath,498284615,Karl,,Donaustadt,48.22225090807131,16.471978949737544,Private room,55,1,0,,,10,325,0,
815338030697464474,Guesthouse in Vienna · 1 bedroom · 1 bed · 1 shared bath,498284615,Karl,,Donaustadt,48.22232238813131,16.472021865081782,Private room,50,1,1,2023-03-10,0.16,10,361,1,
808535643911624882,Rental unit in Vienna · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,153903418,David,,Brigittenau,48.22667127088008,16.366825691674343,Private room,34,1,7,2023-06-18,1.00,1,34,7,
815342248021917270,Guesthouse in Vienna · 1 bedroom · 1 bed · 1 shared bath,498284615,Karl,,Donaustadt,48.22245105198777,16.471914576721186,Private room,60,1,1,2023-04-01,0.19,10,358,1,
815347593284794165,Guesthouse in Vienna · 1 bedroom · 1 bed · 1 shared bath,498284615,Karl,,Donaustadt,48.222379572107435,16.47210769577026,Private room,55,1,1,2023-07-16,0.56,10,350,1,
815355840281550552,Guesthouse in Vienna · 1 bedroom · 1 bed · 1 shared bath,498284615,Karl,,Donaustadt,48.222379572107435,16.471978949737544,Private room,60,1,0,,,10,349,0,
815359749794064673,Guesthouse in Vienna · 1 bedroom · 1 bed · 1 shared bath,498284615,Karl,,Donaustadt,48.22239386809151,16.471978949737544,Private room,65,1,0,,,10,348,0,
808558412493420593,Rental unit in Vienna · ★3.82 · 2 bedrooms · 4 beds · 1 bath,496917260,Majde,,Brigittenau,48.23792599280649,16.38387578931986,Entire home/apt,112,1,11,2023-09-04,1.52,19,356,11,
815362906373236470,Guesthouse in Vienna · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,498284615,Karl,,Donaustadt,48.22256541958871,16.4720433227539,Private room,65,1,3,2023-02-19,0.43,10,349,3,
808570183307225248,Rental unit in Vienna · ★4.50 · 1 bedroom · 2 beds · 1 shared bath,496917260,Majde,,Brigittenau,48.23777855330865,16.38164676003745,Private room,68,1,4,2023-05-17,0.63,19,8,4,
815604825695007983,Rental unit in Vienna · ★4.91 · 3 bedrooms · 3 beds · 1 bath,21843110,Florian,,Neubau,48.19905032505184,16.34630625427537,Entire home/apt,206,7,11,2023-09-03,2.39,3,293,11,
808578349388120374,Rental unit in Vienna · ★5.0 · 2 bedrooms · 2 beds · 1 bath,216693130,Stefan,,Favoriten,48.1739328,16.3925092,Entire home/apt,148,2,13,2023-08-22,2.57,1,162,13,
